frames,k,selector,seed,vendi,n_fail,combo_cov,op_cov,day_cov,bal_acc,auroc,degenerate
8,16,random,18,1.9450442790985107,2,8,5,5,0.48688224527150703,0.49562741509050234,False
8,16,random,19,2.4564571380615234,4,9,5,6,0.5189139719341062,0.6221273134024813,False
8,16,matched_random,0,1.8985893726348877,8,9,5,5,0.5864348179784422,0.5696562944885093,False
8,16,matched_random,1,1.9491298198699951,8,9,5,5,0.5997559487492373,0.6217205613178767,False
8,16,matched_random,2,1.8986248970031738,10,7,5,4,0.5647752694732561,0.6131787675411837,False
8,16,matched_random,3,2.128798723220825,8,8,4,6,0.640736221273134,0.6926988000813504,False
8,16,matched_random,4,1.9112330675125122,8,8,5,6,0.6908684157006304,0.7390685377262559,False
8,16,matched_random,5,2.092000961303711,7,9,5,6,0.6924954240390482,0.7791336180597925,False
8,16,matched_random,6,1.8103680610656738,7,8,5,5,0.6439902379499696,0.6595485051860891,False
8,16,matched_random,7,2.054598331451416,8,10,5,5,0.5493186902582876,0.5773845840959935,False
8,16,matched_random,8,2.247887134552002,10,9,5,5,0.5867398820418954,0.5895871466341265,False
8,16,matched_random,9,1.8527355194091797,8,9,4,5,0.6574130567419159,0.679275981289404,False
8,16,matched_random,10,1.9116052389144897,8,8,5,4,0.6316859873906854,0.6780557250355909,False
8,16,matched_random,11,1.746495246887207,8,9,5,4,0.5764693919056336,0.6503965832824893,False
8,16,matched_random,12,1.8803330659866333,9,8,4,4,0.6505999593247915,0.6865975188122839,False
8,16,matched_random,13,1.8904147148132324,9,8,5,4,0.615314215985357,0.6804962375432174,False
8,16,matched_random,14,2.107823610305786,8,9,5,5,0.5831808013016067,0.650193207240187,False
8,16,matched_random,15,1.7889909744262695,6,9,5,5,0.6217205613178767,0.67154769168192,False
8,16,matched_random,16,1.8938745260238647,10,8,5,6,0.742932682529998,0.7909294285133212,False
8,16,matched_random,17,1.746126413345337,7,7,5,4,0.6958511287370348,0.732763880414887,False
8,16,matched_random,18,2.2172842025756836,10,8,5,7,0.6558877364246491,0.7164937970307097,False
8,16,matched_random,19,1.8189960718154907,9,8,5,5,0.7076469391905633,0.7750660972137482,False
8,32,fps,0,3.359441041946411,16,10,5,8,0.48413666870042704,0.515965019320724,False
8,32,fps,1,3.341684579849243,17,10,5,9,0.536607687614399,0.5249135651820216,False
8,32,fps,2,3.145210027694702,16,10,5,8,0.4471222290014236,0.49847467968273335,False
8,32,fps,3,3.3125977516174316,16,10,5,9,0.4773235712833028,0.509456985967053,False
8,32,fps,4,3.3250880241394043,17,10,5,9,0.4775269473256051,0.5043725849094977,False
8,32,fps,5,3.2828450202941895,13,10,5,9,0.49257677445596915,0.4960341671751068,False
8,32,fps,6,3.323533773422241,13,10,5,9,0.47722188326215176,0.5149481391092129,False
8,32,fps,7,3.3711776733398438,18,9,5,9,0.519625788082164,0.5108806182631687,False
8,32,fps,8,3.2765302658081055,17,9,5,8,0.5905023388244866,0.602196461256864,False
8,32,fps,9,3.2979819774627686,16,10,5,8,0.4994915598942445,0.49542403904820004,False
8,32,fps,10,3.328385829925537,15,10,5,8,0.47396786658531626,0.5204392922513728,False
8,32,fps,11,3.35048508644104,18,10,5,9,0.5096603620093553,0.5454545454545454,False
8,32,fps,12,3.357426404953003,15,10,5,8,0.4605450477933699,0.5031523286556843,False
8,32,fps,13,3.2713782787323,16,10,5,9,0.49257677445596915,0.5086434817978442,False
8,32,fps,14,3.309596300125122,19,10,5,7,0.5198291641244661,0.4791539556640228,False
8,32,fps,15,3.289701223373413,15,11,5,9,0.45220663005897904,0.48017083587553383,False
8,32,fps,16,3.3161022663116455,18,10,5,9,0.5147447630669107,0.5308114704087858,False
8,32,fps,17,3.2857539653778076,14,10,5,8,0.47569656294488505,0.504779336994102,False
8,32,fps,18,3.3114562034606934,16,10,5,8,0.4808826520235916,0.517795403701444,False
8,32,fps,19,3.2296833992004395,17,9,5,8,0.4892210697579825,0.5487085621313809,False
8,32,kmedoid,0,2.035916566848755,2,10,5,7,0.6162294081757169,0.7179174293268253,False
8,32,kmedoid,1,2.0740458965301514,3,10,5,7,0.5707748627211714,0.5710799267846247,False
8,32,kmedoid,2,2.192044496536255,2,10,5,8,0.5439292251372788,0.4738661785641652,False
8,32,kmedoid,3,2.12646746635437,1,10,5,7,0.48505186089078706,0.4565792149684767,False
8,32,kmedoid,4,2.1700263023376465,2,10,5,7,0.5354891193817368,0.6371771405328452,False
8,32,random,0,1.9963202476501465,7,8,5,4,0.6214154972544235,0.6955460646735815,False
8,32,random,1,1.8318935632705688,3,10,5,5,0.5153548911938174,0.6894447834045149,False
8,32,random,2,2.1038787364959717,6,9,5,6,0.6366687004270897,0.5952816758185886,False
8,32,random,3,2.0492801666259766,9,8,5,6,0.584502745576571,0.6526337197478138,False
8,32,random,4,1.9860023260116577,8,10,5,7,0.6503965832824894,0.7380516575147449,False
8,32,random,5,1.9052977561950684,8,10,5,6,0.6736831401260932,0.7366280252186292,False
8,32,random,6,1.983202338218689,7,9,5,7,0.5004067520846045,0.529997966239577,False
8,32,random,7,2.0910158157348633,4,11,5,5,0.7729306487695748,0.8055725035590808,False
8,32,random,8,1.9868758916854858,8,11,5,6,0.641651413463494,0.7309334960341671,False
8,32,random,9,2.1102845668792725,6,9,5,6,0.6183648566198902,0.6778523489932886,False
8,32,random,10,1.8351154327392578,5,9,5,5,0.6400244051250763,0.6227374415293878,False
8,32,random,11,2.1122701168060303,4,9,5,4,0.5457596095179988,0.5373195037624569,False
8,32,random,12,2.2305572032928467,5,10,5,8,0.7190359975594875,0.7691681919869839,False
8,32,random,13,2.063725471496582,8,11,5,5,0.7256457189343095,0.6438885499288184,False
8,32,random,14,2.008262872695923,9,9,5,5,0.6891397193410616,0.7225950782997763,False
8,32,random,15,1.7849829196929932,5,8,5,5,0.5376245678259101,0.5678259101077893,False
8,32,random,16,1.911665916442871,9,10,5,6,0.7376449054301404,0.7779133618059793,False
8,32,random,17,2.0064103603363037,5,9,5,6,0.6554809843400446,0.6735814521049421,False
8,32,random,18,1.8818026781082153,6,9,5,5,0.7124262761846655,0.7712019524100061,False
8,32,random,19,1.8944779634475708,9,9,5,6,0.7695749440715883,0.8183851942241204,False
8,32,matched_random,0,2.190368413925171,16,11,5,5,0.5763677038844823,0.6495830791132805,False
8,32,matched_random,1,1.9165092706680298,17,10,5,5,0.74954240390482,0.7760829774252593,False
8,32,matched_random,2,2.0744190216064453,16,10,5,7,0.7747610331502949,0.8084197681513118,False
8,32,matched_random,3,2.1703133583068848,16,12,5,6,0.7042912344925767,0.7677445596908685,False
8,32,matched_random,4,1.9963433742523193,17,11,5,6,0.7580841976815131,0.7972340858246898,False
8,32,matched_random,5,2.001986026763916,13,11,5,6,0.8050640634533253,0.8474679682733375,False
8,32,matched_random,6,1.8700878620147705,13,9,5,5,0.6168395363026236,0.6337197478137075,False
8,32,matched_random,7,2.044851541519165,18,11,5,6,0.6571079926784624,0.6890380313199105,False
8,32,matched_random,8,1.959749460220337,17,11,5,6,0.7076469391905633,0.764490543014033,False
8,32,matched_random,9,2.1563971042633057,16,11,5,6,0.7041895464714256,0.7553386211104333,False
8,32,matched_random,10,2.2593634128570557,15,11,5,6,0.6352450681309743,0.6990034573927192,False
8,32,matched_random,11,2.1794686317443848,18,10,5,6,0.5982306284319707,0.6833435021354484,False
8,32,matched_random,12,2.1383347511291504,15,10,5,6,0.6469391905633517,0.7270693512304249,False
8,32,matched_random,13,2.091277837753296,16,10,5,6,0.6271100264388855,0.6684970510473867,False
8,32,matched_random,14,2.568260908126831,19,11,5,8,0.4949155989424446,0.6308724832214766,False
8,32,matched_random,15,2.0428240299224854,15,10,5,6,0.6199918649583078,0.6796827333740085,False
8,32,matched_random,16,1.9829983711242676,18,10,5,6,0.6303640431157209,0.7000203376042302,False
8,32,matched_random,17,2.098500967025757,14,9,5,7,0.6119585112873703,0.6705308114704087,False
8,32,matched_random,18,1.9698385000228882,16,9,5,6,0.6758185885702663,0.7372381533455359,False
8,32,matched_random,19,2.290825128555298,17,10,5,5,0.7277811673784829,0.8090298962782184,False
8,64,fps,0,3.228620767593384,27,10,5,9,0.5227781167378482,0.5706731747000204,False
8,64,fps,1,3.2244138717651367,28,11,5,9,0.5277608297742526,0.5857230018303844,False
8,64,fps,2,3.0964198112487793,29,11,5,9,0.5176937156802929,0.5440309131584299,False
8,64,fps,3,3.2146291732788086,27,11,5,9,0.5008135041692089,0.5672157819808826,False
8,64,fps,4,3.213261365890503,32,11,5,9,0.5161683953630263,0.566605653853976,False
8,64,fps,5,3.2369801998138428,28,10,5,9,0.5126093146227375,0.5611145007118161,False
8,64,fps,6,3.2025818824768066,27,10,5,9,0.515965019320724,0.5619280048810251,False
8,64,fps,7,3.208174228668213,29,10,5,9,0.5480984340044742,0.6349400040675208,False
8,64,fps,8,3.1918907165527344,29,11,5,9,0.5176937156802929,0.5781980882652024,False
8,64,fps,9,3.1698007583618164,27,11,5,9,0.5395566402277812,0.5761643278421802,False
8,64,fps,10,3.1999330520629883,25,10,5,9,0.45708765507423227,0.5438275371161276,False
8,64,fps,11,3.236917495727539,28,10,5,9,0.5026438885499288,0.5901972747610331,False
8,64,fps,12,3.227365016937256,29,11,5,9,0.5277608297742526,0.5688427903193004,False
8,64,fps,13,3.195735216140747,27,11,5,9,0.4452918446207037,0.5224730526743949,False
8,64,fps,14,3.1278843879699707,28,11,5,8,0.4857636770388448,0.5320317266625991,False
8,64,fps,15,3.2168941497802734,31,11,5,9,0.5396583282489322,0.5749440715883669,False
8,64,fps,16,3.1711626052856445,30,11,5,9,0.5479967459833232,0.5944681716493797,False
8,64,fps,17,3.163998603820801,29,11,5,9,0.4857636770388448,0.5637583892617449,False
8,64,fps,18,3.147233247756958,27,11,5,9,0.5210494203782794,0.5741305674191579,False
8,64,fps,19,3.1676783561706543,28,11,5,8,0.5025422005287777,0.5808419768151312,False
8,64,kmedoid,0,2.4015464782714844,7,11,5,9,0.6197884889160057,0.7376449054301403,False
8,64,kmedoid,1,2.4026057720184326,11,10,5,9,0.732662192393736,0.7980475899938988,False
8,64,kmedoid,2,2.2510416507720947,13,11,5,9,0.7445596908684158,0.7807606263982103,False
8,64,kmedoid,3,2.290395498275757,7,12,5,9,0.633211307707952,0.6701240593858043,False
8,64,kmedoid,4,2.286107063293457,13,12,5,9,0.6887329672564573,0.7728289607484238,False
8,64,random,0,2.1355745792388916,12,10,5,8,0.7410006101281269,0.8126906650396583,False
8,64,random,1,2.0726664066314697,11,11,5,7,0.643481797844214,0.7402887939800691,False
8,64,random,2,2.068528890609741,18,11,5,7,0.78991254830181,0.813300793166565,False
8,64,random,3,2.270458459854126,17,11,5,8,0.6921903599755949,0.7164937970307098,False
8,64,random,4,2.3469078540802,9,11,5,8,0.6719544437665244,0.6965629448850925,False
8,64,random,5,2.077470302581787,16,10,5,8,0.7697783201138906,0.7931665649786455,False
8,64,random,6,2.267099618911743,11,11,5,8,0.8033353670937564,0.8370957901159243,False
8,64,random,7,1.8685276508331299,12,11,5,6,0.6518202155786048,0.6735814521049419,False
8,64,random,8,2.24587082862854,8,10,5,7,0.781370754525117,0.8191986983933293,False
8,64,random,9,2.1231696605682373,12,11,5,8,0.7190359975594875,0.7413056741915802,False
8,64,random,10,2.0182127952575684,11,11,5,6,0.6990034573927191,0.7494407158836689,False
8,64,random,11,2.1471810340881348,9,11,5,8,0.6251779540370144,0.6579214968476713,False
8,64,random,12,1.9428366422653198,7,11,5,5,0.6720561317876754,0.7592027659141752,False
8,64,random,13,2.2370989322662354,12,11,5,8,0.6333129957291032,0.7126296522269676,False
8,64,random,14,2.0509159564971924,11,11,5,8,0.7123245881635143,0.7876754118364857,False
8,64,random,15,2.1092495918273926,14,11,5,8,0.6873093349603416,0.753304860687411,False
8,64,random,16,2.1261415481567383,8,10,5,8,0.6720561317876754,0.7327638804148872,False
8,64,random,17,2.283278703689575,9,11,5,9,0.7295098637380517,0.7604230221679887,False
8,64,random,18,2.0210046768188477,11,11,5,6,0.5762660158633313,0.602196461256864,False
8,64,random,19,2.363154172897339,11,11,5,7,0.6907667276794793,0.7360178970917226,False
8,64,matched_random,0,2.1628713607788086,27,11,5,7,0.7294081757169006,0.8149278015049827,False
8,64,matched_random,1,2.0626137256622314,28,11,5,5,0.7225950782997763,0.8092332723205207,False
8,64,matched_random,2,2.376441240310669,29,11,5,8,0.7597112060199309,0.8248932275777913,False
8,64,matched_random,3,2.061354398727417,27,11,5,6,0.7646939190563351,0.8206223306894449,False
8,64,matched_random,4,2.286620855331421,32,11,5,7,0.7158836689038031,0.7671344315639619,False
8,64,matched_random,5,2.177548885345459,28,11,5,8,0.7849298352654057,0.8539760016270084,False
8,64,matched_random,6,2.490227222442627,27,12,5,9,0.692292047996746,0.729713239780354,False
8,64,matched_random,7,2.1723639965057373,29,11,5,7,0.7529997966239577,0.8326215171852756,False
8,64,matched_random,8,2.298863410949707,29,11,5,7,0.7343908887533048,0.8061826316859874,False
8,64,matched_random,9,2.0801920890808105,27,11,5,6,0.7901159243441123,0.8133007931665649,False
8,64,matched_random,10,2.312448740005493,25,11,5,9,0.6690054911531422,0.7065283709579011,False
8,64,matched_random,11,2.2127983570098877,28,11,5,7,0.6805979255643685,0.767337807606264,False
8,64,matched_random,12,2.12893009185791,29,11,5,7,0.7511694122432377,0.8002847264592231,False
8,64,matched_random,13,2.280088424682617,27,11,5,7,0.7613382143583486,0.8354687817775066,False
8,64,matched_random,14,2.0605599880218506,28,10,5,6,0.7949969493593655,0.7958104535285743,False
8,64,matched_random,15,2.236182928085327,31,11,5,7,0.7109009558673989,0.7604230221679885,False
8,64,matched_random,16,2.0080785751342773,30,11,5,6,0.7815741305674192,0.8252999796623958,False
8,64,matched_random,17,2.1339614391326904,29,11,5,7,0.6991051454138703,0.7775066097213748,False
8,64,matched_random,18,2.164384365081787,27,11,5,8,0.7443563148261134,0.7844213951596501,False
8,64,matched_random,19,2.2306323051452637,28,11,5,8,0.7178157413056743,0.7872686597518812,False
8,128,fps,0,2.981945753097534,51,11,5,10,0.6083994305470816,0.6766320927394752,False
8,128,fps,1,2.927105188369751,50,11,5,9,0.5915192190359975,0.6536505999593248,False
8,128,fps,2,2.9547066688537598,51,11,5,10,0.5730119991864958,0.6251779540370144,False
8,128,fps,3,2.9594438076019287,49,11,5,10,0.5646735814521049,0.6290420988407566,False
8,128,fps,4,2.9572720527648926,55,11,5,9,0.5865365059995933,0.637990644702054,False
8,128,fps,5,2.936516046524048,49,11,5,9,0.5915192190359975,0.6656497864551556,False
8,128,fps,6,2.9729247093200684,50,11,5,9,0.5713849908480781,0.6400244051250763,False
8,128,fps,7,2.9488208293914795,52,11,5,9,0.5798250966036201,0.6375838926174497,False
8,128,fps,8,2.949922800064087,55,11,5,10,0.5630465731136872,0.6554809843400446,False
8,128,fps,9,2.9607248306274414,52,11,5,9,0.5646735814521049,0.6404311572096807,False
8,128,fps,10,2.9564948081970215,50,11,5,10,0.5663005897905227,0.6339231238560097,False
8,128,fps,11,2.961254119873047,52,11,5,10,0.6152125279642058,0.658531624974578,False
8,128,fps,12,2.9563379287719727,53,11,5,9,0.5680292861500915,0.6432784218019117,False
8,128,fps,13,2.947587013244629,48,11,5,9,0.5377262558470612,0.6251779540370144,False
8,128,fps,14,2.938459873199463,51,11,5,9,0.5763677038844823,0.6213138092332724,False
8,128,fps,15,2.9447529315948486,50,11,5,10,0.5831808013016067,0.6581248728899736,False
8,128,fps,16,2.9342212677001953,50,11,5,10,0.6402277811673784,0.684767134431564,False
8,128,fps,17,2.9683260917663574,52,11,5,10,0.5696562944885093,0.6337197478137075,False
8,128,fps,18,2.9538357257843018,51,11,5,10,0.5713849908480781,0.6211104331909701,False
8,128,fps,19,2.947876453399658,54,11,5,10,0.5780964002440512,0.677242220866382,False
8,128,kmedoid,0,2.472851514816284,27,11,5,9,0.7594061419564775,0.8468578401464307,False
8,128,kmedoid,1,2.544771671295166,31,11,5,10,0.7359162090705715,0.7956070774862721,False
8,128,kmedoid,2,2.4002556800842285,22,11,5,9,0.8015049827130365,0.8492983526540573,False
8,128,kmedoid,3,2.4385647773742676,24,12,5,9,0.7342892007321538,0.8130974171242628,False
8,128,kmedoid,4,2.475818395614624,27,11,5,9,0.6955460646735814,0.7486272117144601,False
8,128,random,0,2.1874043941497803,19,12,5,9,0.6990034573927191,0.7886922920479968,False
8,128,random,1,2.187864065170288,20,11,5,8,0.715781980882652,0.8008948545861297,False
8,128,random,2,2.3694169521331787,24,11,5,9,0.7192393736017897,0.7811673784828146,False
8,128,random,3,2.203227996826172,25,11,5,8,0.7124262761846655,0.7907260524710189,False
8,128,random,4,2.1808197498321533,23,11,5,8,0.6954443766524303,0.6861907667276794,False
8,128,random,5,2.1673996448516846,19,11,5,10,0.8150294895261339,0.8623144193613992,False
8,128,random,6,2.1462905406951904,23,11,5,8,0.6552776082977425,0.7219849501728697,False
8,128,random,7,2.2934792041778564,25,11,5,7,0.7696766320927395,0.8214358348586537,False
8,128,random,8,2.254244804382324,28,11,5,9,0.6571079926784624,0.7406955460646737,False
8,128,random,9,2.2649528980255127,26,11,5,8,0.7965222696766321,0.8419768151311775,False
8,128,random,10,2.1330411434173584,20,10,5,9,0.7933699410209478,0.8108602806589384,False
8,128,random,11,2.1090385913848877,18,11,5,8,0.660362009355298,0.7435428106569046,False
8,128,random,12,2.2763333320617676,29,11,5,8,0.7679479357331707,0.8503152328655684,False
8,128,random,13,2.107239007949829,19,11,5,8,0.7865568436038235,0.8130974171242628,False
8,128,random,14,2.2195732593536377,16,11,5,8,0.781370754525117,0.846044335977222,False
8,128,random,15,2.4274630546569824,20,11,5,10,0.6940207443563149,0.7431360585723001,False
8,128,random,16,2.222468852996826,18,10,5,6,0.6854789505796217,0.7852348993288591,False
8,128,random,17,2.3414745330810547,26,12,5,9,0.7023591620907057,0.7368314012609315,False
8,128,random,18,2.3330960273742676,24,10,5,8,0.7276794793573318,0.8307911328045556,False
8,128,random,19,2.206726312637329,25,11,5,9,0.7057148667886923,0.729713239780354,False
8,128,matched_random,0,2.226081132888794,51,11,5,8,0.7597112060199309,0.8027252389668497,False
8,128,matched_random,1,2.3436543941497803,50,11,5,9,0.7730323367907261,0.8452308318080131,False
8,128,matched_random,2,2.204803943634033,51,12,5,8,0.7629652226967663,0.8299776286353467,False
8,128,matched_random,3,2.426826000213623,49,11,5,9,0.7360178970917226,0.7854382753711614,False
8,128,matched_random,4,2.2818961143493652,55,11,5,8,0.7428309945088469,0.8045556233475697,False
8,128,matched_random,5,2.1996817588806152,49,11,5,8,0.7579825096603621,0.8348586536506,False
8,128,matched_random,6,2.394181728363037,50,11,5,9,0.8066910717917429,0.8492983526540574,False
8,128,matched_random,7,2.2388620376586914,52,11,5,10,0.7295098637380517,0.79174293268253,False
8,128,matched_random,8,2.3459227085113525,55,12,5,9,0.8000813504169209,0.8543827537116129,False
8,128,matched_random,9,2.168339967727661,52,11,5,8,0.702664226154159,0.796420581655481,False
8,128,matched_random,10,2.214233160018921,50,11,5,7,0.7764897295098637,0.8314012609314623,False
8,128,matched_random,11,2.1904726028442383,52,11,5,8,0.7781167378482814,0.8206223306894448,False
8,128,matched_random,12,2.1832971572875977,53,11,5,8,0.8184868822452716,0.8643481797844214,False
8,128,matched_random,13,2.2487692832946777,48,11,5,8,0.7966239576977832,0.877160870449461,False
8,128,matched_random,14,2.380521535873413,51,11,5,8,0.702562538133008,0.7754728492983526,False
8,128,matched_random,15,2.320249319076538,50,12,5,8,0.7612365263371975,0.8314012609314624,False
8,128,matched_random,16,2.3732171058654785,50,11,5,9,0.6990034573927191,0.784218019117348,False
8,128,matched_random,17,2.2733707427978516,52,12,5,8,0.7546268049623754,0.8269269880008134,False
8,128,matched_random,18,2.244889497756958,51,11,5,8,0.7763880414887127,0.8135041692088673,False
8,128,matched_random,19,2.4503400325775146,54,11,5,9,0.7293064876957494,0.8165548098434005,False
32,16,fps,0,3.138356924057007,8,8,5,8,0.47244254626804966,0.4907463900752491,False
32,16,fps,1,3.1341607570648193,8,9,5,8,0.4807809640024405,0.48545861297539145,False
32,16,fps,2,3.1397194862365723,10,9,5,6,0.5031523286556844,0.49379703070978237,False
32,16,fps,3,3.0782222747802734,9,9,5,7,0.47417124262761845,0.4903396379906447,False
32,16,fps,4,3.1722636222839355,9,10,5,6,0.49094976611755137,0.5194224120398617,False
32,16,fps,5,2.9851675033569336,9,8,5,6,0.4706121618873297,0.50274557657108,False
32,16,fps,6,3.203395366668701,8,9,5,8,0.4655277608297742,0.4828147244254627,False
32,16,fps,7,3.175466299057007,10,9,5,8,0.4830181004677649,0.4883058775676225,False
32,16,fps,8,3.0992319583892822,10,10,5,6,0.49278015049827134,0.49949155989424443,False
32,16,fps,9,3.0978474617004395,10,10,5,7,0.5347773032336791,0.5230831808013016,False
32,16,fps,10,3.193335771560669,9,8,5,6,0.5044742729306487,0.5236933089282082,False
32,16,fps,11,3.184673547744751,10,10,5,6,0.4441732763880415,0.49257677445596904,False
32,16,fps,12,3.1107211112976074,10,10,5,6,0.4542403904820012,0.4449867805572504,False
32,16,fps,13,3.13395619392395,11,10,5,8,0.4864754931869026,0.3894651210087452,False
32,16,fps,14,3.161292791366577,9,10,5,6,0.4825096603620094,0.5027455765710799,False
32,16,fps,15,3.1822378635406494,9,9,5,6,0.4845434207850315,0.47122229001423627,False
32,16,fps,16,3.1557531356811523,9,10,5,6,0.4526133821435835,0.4815944681716494,False
32,16,fps,17,3.030473470687866,9,9,5,7,0.4774252593044539,0.4899328859060402,False
32,16,fps,18,3.245936155319214,9,9,5,7,0.46939190563351635,0.43502135448444174,False
32,16,fps,19,2.992792844772339,9,10,5,7,0.46227374415293876,0.4885092536099247,False
32,16,kmedoid,0,2.043036937713623,2,10,5,6,0.5625381330079317,0.6371771405328452,False
32,16,kmedoid,1,2.0017518997192383,2,9,5,7,0.6182631685987391,0.6202969290217611,False
32,16,kmedoid,2,2.0306050777435303,2,9,5,5,0.5625381330079317,0.6680902989627822,False
32,16,kmedoid,3,1.8679884672164917,4,9,5,6,0.6182631685987391,0.6420581655480985,False
32,16,kmedoid,4,1.8498823642730713,3,9,5,7,0.7056131787675411,0.7699816961561928,False
32,16,random,0,1.7578107118606567,3,8,5,4,0.6147040878584502,0.6855806386007729,False
32,16,random,1,1.8166894912719727,4,9,5,6,0.6754118364856619,0.661378889566809,False
32,16,random,2,1.992542028427124,4,8,4,5,0.5696562944885093,0.5696562944885093,False
32,16,random,3,1.8424808979034424,2,8,4,4,0.5320317266625991,0.5255236933089282,False
32,16,random,4,1.942021131515503,1,7,5,4,0.44142769981696156,0.41936139922717103,False
32,16,random,5,1.6866838932037354,2,8,4,4,0.560911124669514,0.5962985560300995,False
32,16,random,6,1.6956126689910889,2,7,5,5,0.5960951799877974,0.5293878381126704,False
32,16,random,7,1.7965283393859863,3,7,4,4,0.4938987187309335,0.5456579214968477,False
32,16,random,8,1.7069013118743896,2,7,4,5,0.5690461663616027,0.5999593247915396,False
32,16,random,9,2.000365972518921,6,7,5,5,0.605043725849095,0.6750050844010576,False
32,16,random,10,1.7296077013015747,5,9,5,5,0.6316859873906854,0.6764287166971731,False
32,16,random,11,2.0836849212646484,2,9,5,6,0.5927394752898109,0.6754118364856619,False
32,16,random,12,2.0572540760040283,2,8,4,5,0.4566809029896278,0.46532438478747207,False
32,16,random,13,1.6448289155960083,3,7,5,3,0.4517998779743746,0.41732763880414886,False
32,16,random,14,1.6263344287872314,3,8,5,5,0.5894854586129754,0.6493797030709783,False
32,16,random,15,1.9658894538879395,2,8,5,4,0.4720357941834452,0.4632906243644499,False
32,16,random,16,1.7464995384216309,4,9,5,5,0.6368720764693919,0.6255847061216189,False
32,16,random,17,1.7447924613952637,3,8,5,4,0.7006304657311369,0.7923530608094367,False
32,16,random,18,1.8955439329147339,2,8,5,5,0.48688224527150703,0.49562741509050234,False
32,16,random,19,2.4210617542266846,4,9,5,6,0.5189139719341062,0.6221273134024813,False
32,16,matched_random,0,1.8526806831359863,8,9,5,5,0.5864348179784422,0.5696562944885093,False
32,16,matched_random,1,1.8877910375595093,8,9,5,5,0.5997559487492373,0.6217205613178767,False
32,16,matched_random,2,1.859488606452942,10,7,5,4,0.5647752694732561,0.6131787675411837,False
32,16,matched_random,3,1.7820851802825928,9,9,5,5,0.5377262558470612,0.5413870246085012,False
32,16,matched_random,4,1.7398263216018677,9,8,5,5,0.5831808013016067,0.6150091519219035,False
32,16,matched_random,5,1.9849239587783813,9,7,5,5,0.515965019320724,0.5415904006508033,False
32,16,matched_random,6,1.865037441253662,8,7,5,6,0.5914175310148464,0.6453121822249339,False
32,16,matched_random,7,2.1921982765197754,10,10,5,6,0.6289404108196055,0.6988000813504169,False
32,16,matched_random,8,2.228290557861328,10,9,5,5,0.5867398820418954,0.5895871466341265,False
32,16,matched_random,9,1.881603479385376,10,8,5,5,0.5850111856823266,0.6343298759406142,False
32,16,matched_random,10,1.8663378953933716,9,9,5,4,0.6101281269066504,0.6349400040675208,False
32,16,matched_random,11,1.828312873840332,10,8,5,5,0.5613178767541184,0.6194834248525524,False
32,16,matched_random,12,1.8700329065322876,10,7,5,5,0.5815537929631889,0.6174496644295302,False
32,16,matched_random,13,1.9904298782348633,11,10,5,7,0.4404108196054505,0.5102704901362619,False
32,16,matched_random,14,2.0785470008850098,9,9,5,6,0.5849094976611755,0.6703274354281066,False
32,16,matched_random,15,1.9927504062652588,9,9,5,5,0.5767744559690868,0.6205003050640635,False
32,16,matched_random,16,1.7883422374725342,9,7,5,4,0.7646939190563351,0.8279438682123246,False
32,16,matched_random,17,1.8337843418121338,9,8,5,5,0.605043725849095,0.6377872686597519,False
32,16,matched_random,18,1.7992926836013794,9,8,5,5,0.6605653853976001,0.7256457189343095,False
32,16,matched_random,19,1.7810885906219482,9,8,5,5,0.7076469391905633,0.7750660972137482,False
32,32,fps,0,3.1586244106292725,19,10,5,10,0.47579825096603623,0.5110839943054708,False
32,32,fps,1,3.2525391578674316,18,11,5,9,0.4689851535489119,0.4946105348789913,False
32,32,fps,2,3.1636178493499756,19,10,5,8,0.4590197274761033,0.4878991254830181,False
32,32,fps,3,3.1411962509155273,17,10,5,9,0.47396786658531626,0.5391498881431767,False
32,32,fps,4,3.2401227951049805,19,10,5,8,0.47396786658531626,0.5308114704087858,False
32,32,fps,5,3.1355702877044678,17,10,5,7,0.46044335977221884,0.5210494203782795,False
32,32,fps,6,3.2326223850250244,14,10,5,9,0.46542607280862314,0.506609721374822,False
32,32,fps,7,3.1599953174591064,18,10,5,9,0.5263371974781371,0.5556233475696564,False
32,32,fps,8,3.152961015701294,18,10,5,8,0.4875940614195648,0.4844417327638804,False
32,32,fps,9,3.2578601837158203,18,10,5,8,0.5143380109823062,0.5460646735814522,False
32,32,fps,10,3.1949691772460938,18,10,5,8,0.45546064673581454,0.5147447630669107,False
32,32,fps,11,3.2117607593536377,17,10,5,8,0.4789505796217206,0.5228798047589994,False
32,32,fps,12,3.2189223766326904,15,10,5,8,0.46044335977221884,0.5031523286556844,False
32,32,fps,13,3.2163803577423096,19,10,5,9,0.4555623347569656,0.46837502542200526,False
32,32,fps,14,3.245793342590332,18,10,5,8,0.4621720561317877,0.5102704901362619,False
32,32,fps,15,3.2515475749969482,17,11,5,8,0.4672564571893431,0.4998983119788489,False
32,32,fps,16,3.1673924922943115,17,10,5,8,0.4537319503762457,0.519625788082164,False
32,32,fps,17,3.1963634490966797,17,10,5,8,0.45383363839739677,0.49867805572503554,False
32,32,fps,18,3.2420709133148193,19,10,5,8,0.44885092536099247,0.49155989424445795,False
32,32,fps,19,3.073702335357666,19,10,5,9,0.4672564571893431,0.4996949359365467,False
