episode_hash,operator,lab,num_frames,task,task_description,scene,objects,is_deleted,embodiment,is_eval,eval_score,eval_success,zarr_processed_path,zarr_processing_error,zarr_mp4_path,license,segments,created_at,updated_at,rig_name
692eabd3d52427f961fa15e3,6903686e0e94ce070afd1f24,mecka,114.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eabd3d52427f961fa15e3.zarr,,s3://rldb/processed_v3/mecka/flagship/692eabd3d52427f961fa15e3_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9fa192a31767e35da22d,69150bf42756853dcad943f2,mecka,142.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9fa192a31767e35da22d.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9fa192a31767e35da22d_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eabd3d52427f961fa15e7,6903686e0e94ce070afd1f24,mecka,121.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eabd3d52427f961fa15e7.zarr,,s3://rldb/processed_v3/mecka/flagship/692eabd3d52427f961fa15e7_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eac4a5aae241ad236ee04,6903bd580e94ce070afd33cd,mecka,162.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eac4a5aae241ad236ee04.zarr,,s3://rldb/processed_v3/mecka/flagship/692eac4a5aae241ad236ee04_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea16496d2056439f017bf,6903686e0e94ce070afd1f24,mecka,110.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea16496d2056439f017bf.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea16496d2056439f017bf_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eaf2c4e86f0c01a2072e2,69070e0b9adc5c8f26f55b5a,mecka,172.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eaf2c4e86f0c01a2072e2.zarr,,s3://rldb/processed_v3/mecka/flagship/692eaf2c4e86f0c01a2072e2_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ee8684215b056bf36e80c,6846f7cf9cdf020d4a37a294,mecka,230.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ee8684215b056bf36e80c.zarr,,s3://rldb/processed_v3/mecka/flagship/692ee8684215b056bf36e80c_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea967727c13b350cb7cd7,6903686e0e94ce070afd1f24,mecka,113.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea967727c13b350cb7cd7.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea967727c13b350cb7cd7_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea1d568bf0a1f462304f8,690cb8f69adc5c8f26f64201,mecka,205.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea1d568bf0a1f462304f8.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea1d568bf0a1f462304f8_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ed683952b26f4cc71a43c,690366b20e94ce070afd1e8a,mecka,194.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ed683952b26f4cc71a43c.zarr,,s3://rldb/processed_v3/mecka/flagship/692ed683952b26f4cc71a43c_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea967727c13b350cb7cdb,6903686e0e94ce070afd1f24,mecka,112.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea967727c13b350cb7cdb.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea967727c13b350cb7cdb_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ef163f2e4e72c033b9b2b,690cb8f69adc5c8f26f64201,mecka,193.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ef163f2e4e72c033b9b2b.zarr,,s3://rldb/processed_v3/mecka/flagship/692ef163f2e4e72c033b9b2b_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9d4a39719ab57395b80e,6903bd580e94ce070afd33cd,mecka,173.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9d4a39719ab57395b80e.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9d4a39719ab57395b80e_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692f04689ca48e15a25b2b1d,67421681889e906244b520b1,mecka,231.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692f04689ca48e15a25b2b1d.zarr,,s3://rldb/processed_v3/mecka/flagship/692f04689ca48e15a25b2b1d_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea4e392a31767e35da2f2,690366b20e94ce070afd1e8a,mecka,183.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea4e392a31767e35da2f2.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea4e392a31767e35da2f2_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eae7f3019385fbbf5685e,690366b20e94ce070afd1e8a,mecka,168.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eae7f3019385fbbf5685e.zarr,,s3://rldb/processed_v3/mecka/flagship/692eae7f3019385fbbf5685e_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9b461e78e176ba6cf7af,6903bd580e94ce070afd33cd,mecka,210.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9b461e78e176ba6cf7af.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9b461e78e176ba6cf7af_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eab0bb0d3d3c9d2606a6c,68bc72d1fcdaacc405e3db53,mecka,174.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eab0bb0d3d3c9d2606a6c.zarr,,s3://rldb/processed_v3/mecka/flagship/692eab0bb0d3d3c9d2606a6c_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692f05bafbcce321dca7501c,670be6761e62a52f6a35360d,mecka,335.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692f05bafbcce321dca7501c.zarr,,s3://rldb/processed_v3/mecka/flagship/692f05bafbcce321dca7501c_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eaa87727c13b350cb7cfa,690362600e94ce070afd1d30,mecka,321.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eaa87727c13b350cb7cfa.zarr,,s3://rldb/processed_v3/mecka/flagship/692eaa87727c13b350cb7cfa_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ef39efbcce321dca74ef1,69038b590e94ce070afd2952,mecka,331.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ef39efbcce321dca74ef1.zarr,,s3://rldb/processed_v3/mecka/flagship/692ef39efbcce321dca74ef1_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eb29dffdc0ca6345c43c4,69070e0b9adc5c8f26f55b5a,mecka,112.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eb29dffdc0ca6345c43c4.zarr,,s3://rldb/processed_v3/mecka/flagship/692eb29dffdc0ca6345c43c4_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9ea7a0e165ab2e42e3ed,6903bd580e94ce070afd33cd,mecka,176.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9ea7a0e165ab2e42e3ed.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9ea7a0e165ab2e42e3ed_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea2002c8fefa9948e8dc8,6871d6cd07c5fd75be83e337,mecka,215.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea2002c8fefa9948e8dc8.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea2002c8fefa9948e8dc8_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea138b77ab81b8b41edd5,68696b41314bde44018fa510,mecka,180.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea138b77ab81b8b41edd5.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea138b77ab81b8b41edd5_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9a8639719ab57395b79e,6904b8d0466be157ec648ef1,mecka,206.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9a8639719ab57395b79e.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9a8639719ab57395b79e_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9f8e40338017b7f998a1,6871e269bc1991b1a1e463ba,mecka,150.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9f8e40338017b7f998a1.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9f8e40338017b7f998a1_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea6d199488ff84776f953,69070e0b9adc5c8f26f55b5a,mecka,106.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea6d199488ff84776f953.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea6d199488ff84776f953_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eac485aae241ad236edf7,6903bd580e94ce070afd33cd,mecka,207.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eac485aae241ad236edf7.zarr,,s3://rldb/processed_v3/mecka/flagship/692eac485aae241ad236edf7_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea6fec621d7f4aac3aafb,68696b41314bde44018fa510,mecka,180.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea6fec621d7f4aac3aafb.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea6fec621d7f4aac3aafb_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea92999488ff84776f97e,69070e0b9adc5c8f26f55b5a,mecka,115.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea92999488ff84776f97e.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea92999488ff84776f97e_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e994d74b24813e7597417,69150bf42756853dcad943f2,mecka,140.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e994d74b24813e7597417.zarr,,s3://rldb/processed_v3/mecka/flagship/692e994d74b24813e7597417_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea8f4c621d7f4aac3ab7b,6903b590466be157ec64580a,mecka,226.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea8f4c621d7f4aac3ab7b.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea8f4c621d7f4aac3ab7b_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ead82a0e165ab2e42e54c,690cb8f69adc5c8f26f64201,mecka,224.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ead82a0e165ab2e42e54c.zarr,,s3://rldb/processed_v3/mecka/flagship/692ead82a0e165ab2e42e54c_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eb0a11e78e176ba6cf9bc,6846f7cf9cdf020d4a37a294,mecka,223.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eb0a11e78e176ba6cf9bc.zarr,,s3://rldb/processed_v3/mecka/flagship/692eb0a11e78e176ba6cf9bc_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eb1475aae241ad236ee77,68bc72d1fcdaacc405e3db53,mecka,158.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eb1475aae241ad236ee77.zarr,,s3://rldb/processed_v3/mecka/flagship/692eb1475aae241ad236ee77_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eab3ae2322e3b092b5f48,6903bd580e94ce070afd33cd,mecka,195.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eab3ae2322e3b092b5f48.zarr,,s3://rldb/processed_v3/mecka/flagship/692eab3ae2322e3b092b5f48_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea95ec609aae267b27986,690364170e94ce070afd1da5,mecka,230.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea95ec609aae267b27986.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea95ec609aae267b27986_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eace9ad0c9ef057d41ddb,6903686e0e94ce070afd1f24,mecka,106.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eace9ad0c9ef057d41ddb.zarr,,s3://rldb/processed_v3/mecka/flagship/692eace9ad0c9ef057d41ddb_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eeb1b4215b056bf36e842,6903a36c466be157ec64562d,mecka,225.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eeb1b4215b056bf36e842.zarr,,s3://rldb/processed_v3/mecka/flagship/692eeb1b4215b056bf36e842_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eac1ba0e165ab2e42e52a,67421681889e906244b520b1,mecka,238.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eac1ba0e165ab2e42e52a.zarr,,s3://rldb/processed_v3/mecka/flagship/692eac1ba0e165ab2e42e52a_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9dc068228e362d908f7a,6903686e0e94ce070afd1f24,mecka,129.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9dc068228e362d908f7a.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9dc068228e362d908f7a_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eae17f169106feb26afa2,6903b590466be157ec64580a,mecka,226.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eae17f169106feb26afa2.zarr,,s3://rldb/processed_v3/mecka/flagship/692eae17f169106feb26afa2_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea767d52427f961fa157a,68696b41314bde44018fa510,mecka,228.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea767d52427f961fa157a.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea767d52427f961fa157a_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eac0839719ab57395b972,6903b590466be157ec64580a,mecka,186.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eac0839719ab57395b972.zarr,,s3://rldb/processed_v3/mecka/flagship/692eac0839719ab57395b972_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea887e2322e3b092b5ee9,6903b590466be157ec64580a,mecka,168.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea887e2322e3b092b5ee9.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea887e2322e3b092b5ee9_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea25bd52427f961fa14e2,6871e269bc1991b1a1e463ba,mecka,224.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea25bd52427f961fa14e2.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea25bd52427f961fa14e2_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e98ad5aae241ad236ebfe,6871d82a1aaf88556f0c6041,mecka,123.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e98ad5aae241ad236ebfe.zarr,,s3://rldb/processed_v3/mecka/flagship/692e98ad5aae241ad236ebfe_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ef7cb0ba268eb16564b2b,68bdae5d259c8771eea61c1b,mecka,212.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ef7cb0ba268eb16564b2b.zarr,,s3://rldb/processed_v3/mecka/flagship/692ef7cb0ba268eb16564b2b_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eaeab40338017b7f99a03,6903686e0e94ce070afd1f24,mecka,121.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eaeab40338017b7f99a03.zarr,,s3://rldb/processed_v3/mecka/flagship/692eaeab40338017b7f99a03_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e9dbf68228e362d908f6c,6903686e0e94ce070afd1f24,mecka,153.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e9dbf68228e362d908f6c.zarr,,s3://rldb/processed_v3/mecka/flagship/692e9dbf68228e362d908f6c_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea7ff4e7eab2cafd26992,690366b20e94ce070afd1e8a,mecka,164.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea7ff4e7eab2cafd26992.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea7ff4e7eab2cafd26992_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea030424dbf22e75ecfd1,6903bd580e94ce070afd33cd,mecka,134.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea030424dbf22e75ecfd1.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea030424dbf22e75ecfd1_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eaebb9cebf0ec017ddd44,690366b20e94ce070afd1e8a,mecka,201.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eaebb9cebf0ec017ddd44.zarr,,s3://rldb/processed_v3/mecka/flagship/692eaebb9cebf0ec017ddd44_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eaa75dfa4113987776a50,6871e269bc1991b1a1e463ba,mecka,179.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eaa75dfa4113987776a50.zarr,,s3://rldb/processed_v3/mecka/flagship/692eaa75dfa4113987776a50_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eaf7868228e362d909161,6903bd580e94ce070afd33cd,mecka,127.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eaf7868228e362d909161.zarr,,s3://rldb/processed_v3/mecka/flagship/692eaf7868228e362d909161_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eabd4d52427f961fa15ed,6903686e0e94ce070afd1f24,mecka,108.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eabd4d52427f961fa15ed.zarr,,s3://rldb/processed_v3/mecka/flagship/692eabd4d52427f961fa15ed_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eae54c621d7f4aac3abd6,6846f7cf9cdf020d4a37a294,mecka,171.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eae54c621d7f4aac3abd6.zarr,,s3://rldb/processed_v3/mecka/flagship/692eae54c621d7f4aac3abd6_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ef1f7245e918729007108,6846f7cf9cdf020d4a37a294,mecka,194.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ef1f7245e918729007108.zarr,,s3://rldb/processed_v3/mecka/flagship/692ef1f7245e918729007108_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692ea81092a31767e35da34d,6903686e0e94ce070afd1f24,mecka,120.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692ea81092a31767e35da34d.zarr,,s3://rldb/processed_v3/mecka/flagship/692ea81092a31767e35da34d_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692eab66d3d807884d4dd7e5,69070e0b9adc5c8f26f55b5a,mecka,142.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692eab66d3d807884d4dd7e5.zarr,,s3://rldb/processed_v3/mecka/flagship/692eab66d3d807884d4dd7e5_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692f05bbfbcce321dca7501f,670be6761e62a52f6a35360d,mecka,380.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692f05bbfbcce321dca7501f.zarr,,s3://rldb/processed_v3/mecka/flagship/692f05bbfbcce321dca7501f_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692f0723ef7557106e6c4e07,6846f7cf9cdf020d4a37a294,mecka,206.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692f0723ef7557106e6c4e07.zarr,,s3://rldb/processed_v3/mecka/flagship/692f0723ef7557106e6c4e07_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
692e99db6974927fef249bbe,69150bf42756853dcad943f2,mecka,130.0,cup_on_saucer,,,cup,False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/mecka/flagship/692e99db6974927fef249bbe.zarr,,s3://rldb/processed_v3/mecka/flagship/692e99db6974927fef249bbe_video.mp4,CC BY-SA 4.0,,2026-07-27 03:38:37.457065+00:00,2026-07-31 21:45:36.954967+00:00,mecka
